SPDR Gold Shares (New York Stock Exchange Arca),
"The "SPDR" trademark is used under license from The McGraw-Hill Companies, Inc. ("McGraw-Hill"). No financial product offered by SPDR" Gold Trust, or its affiliates is sponsored, endorsed, sold or promoted by McGraw-Hill."
"Note: This document is for information purposes only and is subject to change without notice. No part of this document may be reproduced in any manner without the written permission of SPDR Gold Shares spdrgoldshares@ssga.com. Under no circumstances should it be used or considered as an offer to sell or a solicitation of any offer to buy the securities or other instruments mentioned in it"
"Note: SPDR Gold Shares does not represent that this information is accurate or complete and it should not be relied upon as such. SPDR Gold Shares is not responsible for any loss, damage, expense or claim, howsoever arising, suffered as a result of reliance on the data contained within this file."
"Note: On dates where the LBMA Gold Price is not published the most recently available LBMA Gold Price is used."
"*Note:  Since March 20, 2015, the Trust has been using the LBMA Gold Price PM as the price of gold in determining the value of the Trust's gold.  Before that date, the Trust used the London PM Fix, which was discontinued on March 19, 2015. All references to LBMA gold price have been provided for informational purposes only. ICE benchmark administration limited accepts no liability or responsibility for the accuracy of the prices or the underlying product to which the prices may be referenced."
Date, GLD Close, LBMA Gold Price, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
29-May-2007, 65.07, $660.15, 99.047840, 67.54072302, 65.144, $65.08, 0.098%, 3343100, 15182569.60, 472.23, 10353992839.32
30-May-2007, 64.72, $652.65, 99.002820, 64.61418957, 64.703, $64.72, -0.026%, 2740200, 14905361.70, 463.60, 9724435527.99
31-May-2007, 65.54, $659.10, 99.002090, 65.25227567, 65.455, $65.53, -0.114%, 7530700, 15053864.84, 468.22, 9918345904.49
01-Jun-2007, 66.44, $666.50, 99.001410, 65.98443809, 66.455, $66.45, 0.008%, 5634500, 15360769.21, 477.77, 10234186352.53
04-Jun-2007, 66.54, $671.10, 98.998420, 66.43783787, 66.428, $66.50, -0.101%, 2626300, 15360769.21, 477.77, 10304508653.78
05-Jun-2007, 66.37, $671.50, 98.997360, 66.47672449, 66.338, $66.35, -0.011%, 3728100, 15360769.21, 477.77, 10310539967.99
06-Jun-2007, 66.41, $669.70, 98.996160, 66.29772981, 66.377, $66.41, -0.050%, 3592400, 15360769.21, 477.77, 10282777896.22
07-Jun-2007, 65.26, $668.75, 98.995020, 66.20291836, 65.272, $65.28, -0.012%, 6394200, 15355634.11, 477.61, 10268072637.41
08-Jun-2007, 64.22, $655.25, 98.993730, 64.8656436, 64.212, $64.21, 0.011%, 7313100, 15108149.79, 469.91, 9898497217.94
11-Jun-2007, 64.70, $650.30, 98.990380, 64.37344213, 64.705, $64.69, 0.023%, 4603500, 15108149.74, 469.91, 9823387237.09
12-Jun-2007, 64.10, $647.25, 98.989220, 64.07077478, 64.091, $64.09, 0.009%, 4072900, 15207139.00, 472.99, 9841271033.59
13-Jun-2007, 64.53, $647.65, 98.988150, 64.1096743, 64.506, $64.50, 0.017%, 2800600, 15207139.00, 472.99, 9847245972.97
14-Jun-2007, 64.60, $653.25, 98.987210, 64.6633926, 64.594, $64.57, 0.037%, 2165100, 15207139.00, 472.99, 9932297103.11
15-Jun-2007, 64.85, $653.10, 98.986120, 64.6478334, 64.861, $64.86, 0.002%, 3031500, 15207139.00, 472.99, 9929907210.16
18-Jun-2007, 64.98, $656.00, 98.982960, 64.93281882, 64.958, $64.96, 0.005%, 1785000, 15256630.48, 474.53, 10006147381.71
19-Jun-2007, 65.48, $656.30, 98.981880, 64.96180833, 65.457, $65.48, -0.027%, 1785000, 15256630.48, 474.53, 10010614664.28
20-Jun-2007, 64.71, $657.70, 98.980840, 65.09970154, 64.719, $64.72, -0.002%, 2584200, 15256630.48, 474.53, 10031864007.51
21-Jun-2007, 64.56, $650.50, 98.979500, 64.3861618, 64.530, $64.55, -0.023%, 2708800, 15256630.48, 474.53, 9921907533.60
22-Jun-2007, 64.78, $652.85, 98.978500, 64.61811479, 64.727, $64.75, -0.036%, 1889800, 15256630.48, 474.53, 9957651489.09
25-Jun-2007, 64.43, $650.75, 98.975160, 64.40808271, 64.408, $64.44, -0.050%, 3423100, 15256630.48, 474.53, 9925285544.92
26-Jun-2007, 63.62, $647.00, 98.973900, 64.03611316, 63.615, $63.58, 0.055%, 8273400, 14900324.44, 463.45, 9637435029.45
27-Jun-2007, 63.67, $642.10, 98.972570, 63.55028986, 63.679, $63.69, -0.017%, 4682700, 14900324.44, 463.45, 9564318624.08
28-Jun-2007, 64.26, $647.25, 98.971750, 64.05946604, 64.272, $64.28, -0.005%, 4231400, 14930015.97, 464.37, 9660167479.12
29-Jun-2007, 64.27, $650.50, 98.970830, 64.38052808, 64.257, $64.27, -0.012%, 2756400, 14930015.97, 464.37, 9708583634.41
02-Jul-2007, 64.27, $654.75, 98.968320, 64.79917987, 64.280, $64.30, 0.023%, 2756400, 14930015.97, 464.37, 9771716324.07
03-Jul-2007, 64.74, $654.25, 98.966710, 64.74896758, 64.645, $64.73, -0.131%, 2702300, 14930015.97, 464.37, 9764144310.58
04-Jul-2007, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
05-Jul-2007, 64.42, $651.00, 98.964340, 64.42578448, 64.371, $64.40, -0.045%, 4324000, 14925042.21, 464.22, 9715408299.32
06-Jul-2007, 64.96, $648.75, 98.963230, 64.20239292, 64.910, $64.96, -0.077%, 4324000, 15221931.90, 473.45, 9874328038.52
09-Jul-2007, 65.38, $661.25, 98.960180, 65.43742178, 65.437, $65.41, -0.041%, 8077400, 15469332.35, 481.15, 10227869017.71
10-Jul-2007, 65.61, $661.70, 98.959110, 65.48124155, 65.645, $65.64, 0.015%, 4015800, 15469332.35, 481.15, 10234718054.74
11-Jul-2007, 65.44, $663.00, 98.958050, 65.60918621, 65.401, $65.42, -0.029%, 3646000, 15469332.35, 481.15, 10254715805.10
12-Jul-2007, 66.02, $667.25, 98.957050, 66.02909384, 66.044, $66.06, -0.024%, 5870500, 15588080.81, 484.84, 10399582276.58
13-Jul-2007, 66.03, $666.50, 98.955950, 65.95414207, 65.994, $66.07, -0.115%, 3815400, 15588080.81, 484.84, 10387777376.06
16-Jul-2007, 65.82, $666.00, 98.952690, 65.90248831, 65.828, $65.85, -0.033%, 4579600, 15687033.50, 487.92, 10445544400.35
17-Jul-2007, 65.75, $666.50, 98.951620, 65.95125148, 65.763, $65.78, -0.026%, 1876500, 15687033.50, 487.92, 10453273359.41
18-Jul-2007, 66.62, $666.75, 98.950540, 65.97527141, 66.594, $66.65, -0.084%, 8538200, 15736508.77, 489.46, 10490068154.65
19-Jul-2007, 67.01, $674.50, 98.949700, 66.74157108, 66.999, $67.05, -0.076%, 4607500, 15983883.02, 497.15, 10778763733.04
20-Jul-2007, 67.58, $681.60, 98.948840, 67.44352901, 67.612, $67.61, 0.003%, 5406600, 15983883.02, 497.15, 10892129935.34
23-Jul-2007, 67.47, $682.00, 98.945600, 67.48089984, 67.451, $67.48, -0.043%, 3892000, 15983883.02, 497.15, 10898165324.96
24-Jul-2007, 67.47, $682.00, 98.944600, 67.70779208, 67.480, $67.50, -0.030%, 3762100, 15983883.02, 497.15, 10934808421.06
25-Jul-2007, 66.90, $674.75, 98.943140, 66.76188345, 66.846, $66.86, -0.021%, 3762100, 15983883.02, 497.15, 10782044177.56
26-Jul-2007, 65.65, $670.00, 98.941850, 66.29104276, 65.623, $65.67, -0.072%, 10700700, 15964094.65, 496.53, 10692745197.97
27-Jul-2007, 65.41, $660.50, 98.940340, 65.35009783, 65.429, $65.45, -0.032%, 5341800, 15964094.65, 496.53, 10540970780.05
30-Jul-2007, 65.77, $661.50, 98.937140, 65.44691972, 65.793, $65.81, -0.026%, 3045800, 15964094.65, 496.53, 10556588151.06
31-Jul-2007, 65.79, $665.50, 98.936260, 65.84208395, 65.748, $65.79, -0.056%, 4006500, 15964094.65, 496.53, 10620328141.21
01-Aug-2007, 65.93, $665.75, 98.935190, 65.86610498, 65.921, $65.93, -0.014%, 6362800, 16290580.78, 506.69, 10841560873.04
02-Aug-2007, 65.89, $666.25, 98.934140, 65.91486794, 65.870, $65.89, -0.030%, 5318300, 16285132.92, 506.52, 10849587262.54
03-Aug-2007, 66.69, $670.50, 98.933070, 66.33462588, 66.696, $66.71, -0.021%, 10729700, 16285132.92, 506.52, 10918679419.39
06-Aug-2007, 66.52, $671.50, 98.929830, 66.43138158, 66.476, $66.50, -0.036%, 2972000, 16384062.75, 509.60, 11001036788.33
07-Aug-2007, 66.51, $668.00, 98.928710, 66.08437583, 66.490, $66.48, 0.015%, 4146900, 16384062.75, 509.60, 10943572637.80
08-Aug-2007, 66.77, $675.50, 98.92752, 66.82567532, 66.835, $66.81, -0.037%, 4252100, 16374169.98, 509.29, 11059649264.77
09-Aug-2007, 65.46, $662.60, 98.926440, 65.54866215, 65.410, $65.43, -0.023%, 9402100, 16374169.98, 509.29, 10848303585.19
10-Aug-2007, 66.57, $668.50, 98.925460, 66.13166915, 66.557, $66.60, -0.057%, 8822200, 16374169.98, 509.29, 10944791243.85
13-Aug-2007, 66.26, $668.75, 98.922210, 66.1542291, 66.258, $66.29, -0.048%, 3639900, 16374169.98, 509.29, 10948524916.65
14-Aug-2007, 66.29, $668.35, 98.921120, 66.11392953, 66.233, $66.31, -0.116%, 4746100, 16403846.32, 510.21, 10961689515.77
15-Aug-2007, 66.13, $667.25, 98.920010, 66.00437488, 66.098, $66.10, -0.003%, 5584200, 16403846.32, 510.21, 10943525354.46
16-Aug-2007, 64.68, $662.25, 98.918790, 65.5089692, 64.549, $64.60, -0.079%, 18338200, 16304927.53, 507.14, 10795878124.00
17-Aug-2007, 65.01, $657.50, 98.917570, 65.03830252, 65.014, $65.07, -0.078%, 6369100, 16304927.53, 507.14, 10718312255.99
20-Aug-2007, 65.12, $659.50, 98.914390, 65.23403747, 65.120, $65.15, -0.046%, 4409700, 16532430.62, 514.21, 10900607667.13
21-Aug-2007, 65.07, $657.50, 98.913230, 65.03545009, 65.045, $65.07, -0.038%, 4478300, 16532430.62, 514.21, 10867423709.52
22-Aug-2007, 65.40, $659.50, 98.912220, 65.23260989, 65.396, $65.44, -0.060%, 4227400, 16532430.62, 514.21, 10900369113.35
23-Aug-2007, 65.31, $660.75, 98.911180, 65.35556534, 65.291, $65.24, 0.086%, 3026600, 16532430.62, 514.21, 10920914969.06
24-Aug-2007, 66.11, $660.85, 98.910100, 65.36474275, 66.151, $66.11, 0.070%, 3646800, 16571994.66, 515.44, 10948594408.56
27-Aug-2007, 65.98, $660.85, 98.906850, 65.36259378, 65.956, $66.00, -0.059%, 1863700, 16571994.66, 515.44, 10948234458.69
28-Aug-2007, 65.59, $666.00, 98.906000, 65.8713989, 65.525, $65.55, -0.038%, 3472000, 16571994.66, 515.44, 11033459315.25
29-Aug-2007, 66.07, $664.25, 98.904840, 65.69753867, 65.999, $66.07, -0.100%, 4468700, 16571994.66, 515.44, 11004337727.78
30-Aug-2007, 65.78, $666.00, 98.903840, 65.86995705, 65.756, $65.80, -0.059%, 3027700, 16571994.66, 515.44, 11033217805.14
31-Aug-2007, 66.52, $672.00, 98.903050, 66.46285237, 66.532, $66.56, -0.035%, 4082100, 16571994.66, 515.44, 11132527771.49
03-Sep-2007, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
04-Sep-2007, 67.44, $678.75, 98.899090, 67.12775831, 67.464, $67.47, -0.009%, 6581800, 16571994.66, 515.44, 11243899516.38
05-Sep-2007, 67.56, $680.25, 98.898090, 67.27542696, 67.478, $67.54, -0.084%, 6267400, 16987366.64, 528.36, 11551190803.17
06-Sep-2007, 68.86, $688.15, 98.897450, 68.05627805, 68.813, $68.89, -0.105%, 15867300, 17436962.00, 542.35, 11998321832.56
07-Sep-2007, 69.39, $701.00, 98.896500, 69.32644838, 69.257, $69.31, -0.069%, 14353900, 17664423.95, 549.42, 12381703677.20
10-Sep-2007, 69.62, $703.50, 98.893290, 69.57142882, 69.552, $69.58, -0.040%, 7595700, 17961103.82, 558.65, 12634171476.38
11-Sep-2007, 70.52, $704.15, 98.892220, 69.6349538, 70.446, $70.49, -0.062%, 11171500, 18228112.81, 566.95, 12833721992.36
12-Sep-2007, 70.46, $706.00, 98.891160, 69.81716217, 70.391, $70.43, -0.048%, 11171500, 18228112.81, 566.95, 12867302987.98
13-Sep-2007, 70.08, $704.50, 98.890050, 69.66804182, 70.049, $70.07, -0.030%, 4589200, 18228112.81, 566.95, 12839820106.87
14-Sep-2007, 69.99, $716.35, 98.889210, 70.83928468, 70.004, $70.00, 0.013%, 7731300, 18228112.81, 566.95, 13055680166.15
17-Sep-2007, 70.97, $719.00, 98.886020, 71.09904999, 71.010, $71.05, -0.049%, 7438200, 18257778.62, 567.88, 13124884627.08
18-Sep-2007, 71.70, $714.75, 98.884830, 70.67793112, 71.598, $71.66, -0.080%, 14224000, 18504990.69, 575.57, 13223840914.58
19-Sep-2007, 71.48, $725.15, 98.884020, 71.70574981, 71.290, $71.38, -0.119%, 10433600, 18554432.70, 577.10, 13451998663.44
20-Sep-2007, 72.72, $734.50, 98.883200, 72.62970836, 72.699, $72.74, -0.056%, 11929400, 18554432.70, 577.10, 13625333288.83
21-Sep-2007, 72.34, $737.00, 98.882180, 72.87617027, 72.288, $72.30, -0.010%, 9935700, 18554432.70, 577.10, 13671569543.53
24-Sep-2007, 72.28, $730.00, 98.878700, 72.18145238, 72.251, $72.28, -0.040%, 6475000, 18584096.31, 578.03, 13562894901.92
25-Sep-2007, 72.33, $728.50, 98.877570, 72.0323067, 72.329, $72.34, -0.015%, 5482400, 18584096.31, 578.03, 13534870428.48
26-Sep-2007, 72.00, $734.75, 98.876710, 72.64966168, 72.051, $72.07, -0.026%, 9416200, 18584096.31, 578.03, 13650871430.20
27-Sep-2007, 72.70, $731.75, 98.875510, 72.35215622, 72.673, $72.68, -0.003%, 5726800, 18584096.31, 578.03, 13594970153.65
28-Sep-2007, 73.51, $743.00, 98.874860, 73.4640232, 73.454, $73.50, -0.056%, 8821200, 18584096.31, 578.03, 13803889959.99
01-Oct-2007, 73.93, $742.50, 98.871590, 73.41215642, 73.867, $73.92, -0.072%, 4817600, 18584096.31, 578.03, 13794144192.12
02-Oct-2007, 72.35, $731.00, 98.869990, 72.27396625, 72.368, $72.38, -0.017%, 10711400, 18584096.31, 578.03, 13580278257.94
03-Oct-2007, 71.90, $730.25, 98.868880, 72.19899688, 71.990, $71.93, -0.090%, 8182500, 18578347.19, 577.85, 13566191513.48
04-Oct-2007, 72.87, $725.50, 98.867760, 71.72856126, 72.870, $72.90, -0.034%, 9173500, 18578347.19, 577.85, 13477796660.81
05-Oct-2007, 73.40, $725.50, 98.866770, 72.91424525, 73.428, $73.43, 0.004%, 10595800, 18578347.19, 577.85, 13700586682.08
08-Oct-2007, 72.53, $733.75, 98.863480, 72.5410762, 72.502, $72.53, -0.039%, 3447300, 18578347.19, 577.85, 13630468218.28
09-Oct-2007, 73.09, $736.00, 98.862420, 72.76274437, 72.980, $73.03, -0.062%, 7415500, 18825503.24, 585.53, 13854026519.16
10-Oct-2007, 73.36, $741.25, 98.861420, 73.2810268, 73.256, $73.39, -0.183%, 4596400, 18825503.24, 585.53, 13952707503.14
11-Oct-2007, 73.91, $741.25, 98.860460, 74.0464845, 73.873, $73.91, -0.043%, 10290200, 19023224.16, 591.68, 14246543617.09
12-Oct-2007, 74.59, $749.50, 98.859390, 74.09510914, 74.159, $74.26, -0.129%, 3598200, 19072653.86, 593.22, 14292946554.83
15-Oct-2007, 75.14, $758.85, 98.856330, 75.01712812, 75.081, $75.14, -0.072%, 6702000, 19072653.86, 593.22, 14470804014.16
16-Oct-2007, 75.05, $756.75, 98.855200, 74.80867442, 75.081, $75.13, -0.059%, 6702000, 19112195.94, 594.45, 14460516764.88
17-Oct-2007, 74.50, $762.50, 98.854260, 75.37636946, 74.650, $74.62, 0.040%, 8929300, 19112195.94, 594.45, 14570252215.78
18-Oct-2007, 76.00, $764.15, 98.853210, 75.53868246, 76.003, $75.99, 0.017%, 5638500, 19112195.94, 594.45, 14601627319.49
19-Oct-2007, 75.70, $763.00, 98.852100, 75.42415167, 75.721, $75.65, 0.094%, 9502600, 19112195.94, 594.45, 14579488517.19
22-Oct-2007, 74.60, $751.25, 98.848480, 74.25992424, 74.561, $74.57, -0.012%, 8627100, 19112195.94, 594.45, 14354443355.49
23-Oct-2007, 75.23, $758.25, 98.847630, 74.95121548, 75.114, $75.13, -0.015%, 3064700, 19112195.94, 594.45, 14488069951.96
24-Oct-2007, 75.52, $757.50, 98.846520, 74.87623998, 75.504, $75.53, -0.028%, 5657700, 19112195.94, 594.45, 14473577188.72
25-Oct-2007, 76.03, $767.50, 98.845790, 75.86414092, 76.037, $76.05, -0.017%, 5930100, 19211041.73, 597.53, 14740402582.91
26-Oct-2007, 77.69, $779.15, 98.845110, 77.01516844, 77.633, $77.66, -0.035%, 8542500, 19211041.73, 597.53, 14964047227.68
29-Oct-2007, 78.12, $788.50, 98.842220, 77.93708974, 78.194, $78.13, 0.082%, 6879900, 19211041.73, 597.53, 15143176536.08
30-Oct-2007, 77.35, $783.25, 98.840930, 77.41715759, 77.244, $77.38, -0.169%, 6879900, 19211041.73, 597.53, 15042153719.66
31-Oct-2007, 78.62, $789.50, 98.840930, 78.03425923, 78.632, $78.64, -0.010%, 8813700, 19211041.73, 597.53, 15162056569.12
01-Nov-2007, 77.93, $790.25, 98.839050, 78.10755807, 77.860, $77.97, -0.141%, 7544100, 19211041.73, 597.53, 15176298532.98
02-Nov-2007, 79.83, $796.50, 98.838230, 78.72465215, 79.767, $79.81, -0.054%, 9903600, 19211041.73, 597.53, 15296199912.36
05-Nov-2007, 79.75, $804.75, 98.835360, 79.53775804, 79.701, $79.74, -0.049%, 5024300, 19211041.73, 597.53, 15454186386.47
06-Nov-2007, 81.43, $822.50, 98.835090, 81.29186454, 81.475, $81.40, 0.092%, 7677325, 19205266.36, 597.35, 15795009279.27
07-Nov-2007, 82.24, $834.50, 98.834130, 82.47708106, 82.274, $82.29, -0.019%, 16463500, 19205266.36, 597.35, 16025296850.90
08-Nov-2007, 82.23, $841.10, 98.833120, 83.1285363, 82.229, $82.21, 0.023%, 17344800, 19274449.54, 599.50, 16210064579.20
09-Nov-2007, 82.18, $831.50, 98.831920, 82.17873973, 82.213, $82.24, -0.033%, 6938700, 19274449.54, 599.50, 16024854246.80
12-Nov-2007, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
13-Nov-2007, 79.12, $804.25, 98.827130, 79.48171651, 79.106, $79.14, 0.043%, 11436900, 18928554.59, 588.74, 15220748701.58
14-Nov-2007, 80.28, $813.50, 98.826230, 80.39513896, 80.257, $80.28, 0.022%, 5698200, 18928554.59, 588.74, 15395669110.01
15-Nov-2007, 77.95, $794.00, 98.824720, 78.46682831, 77.944, $77.92, -0.031%, 10895300, 18928554.59, 588.74, 15026397620.87
16-Nov-2007, 77.75, $789.75, 98.823540, 78.04588759, 77.784, $77.79, 0.008%, 8064300, 18928554.59, 588.74, 14945787472.61
19-Nov-2007, 77.24, $778.85, 98.819980, 76.96593799, 77.205, $77.23, 0.026%, 6064300, 18928554.59, 588.74, 14738977125.68
20-Nov-2007, 79.47, $795.50, 98.819390, 78.61082289, 79.366, $79.47, 0.125%, 12053000, 18928554.59, 588.74, 15053972582.71
21-Nov-2007, 79.36, $798.00, 98.818380, 78.85706776, 79.247, $79.39, 0.180%, 7261000, 18928554.59, 588.74, 15101128475.54
22-Nov-2007, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
23-Nov-2007, 81.25, $815.25, 98.816760, 80.56036759, 81.396, $81.18, -0.272%, 5199100, 18928554.59, 588.74, 15427310393.05
26-Nov-2007, 81.30, $830.00, 98.814030, 82.01564658, 81.230, $81.32, 0.105%, 7432800, 19007605.81, 591.20, 15771608835.75
27-Nov-2007, 80.10, $810.75, 98.812250, 80.11203117, 80.171, $80.24, 0.080%, 7228300, 19590598.09, 609.33, 15878204581.09
28-Nov-2007, 79.57, $801.75, 98.810830, 79.22157983, 79.646, $79.62, -0.033%, 9703000, 19590598.09, 609.33, 15701717122.80
29-Nov-2007, 78.28, $794.50, 98.809450, 78.50411085, 78.385, $78.37, -0.026%, 9292100, 19590598.09, 609.33, 15559514769.57
30-Nov-2007, 77.32, $783.50, 98.807910, 77.41599413, 77.376, $77.38, -0.001%, 9446800, 19343578.31, 601.65, 15150310043.28
03-Dec-2007, 78.28, $784.25, 98.804690, 77.48758038, 78.216, $78.26, 0.050%, 6225900, 19343578.31, 601.65, 15164319481.09
04-Dec-2007, 79.24, $797.50, 98.804250, 78.79638682, 79.305, $79.40, 0.113%, 7704900, 19337313.49, 601.45, 15420452900.60
05-Dec-2007, 78.63, $793.00, 98.803130, 78.35087865, 78.643, $78.67, 0.034%, 7684600, 19337313.49, 601.45, 15333266952.27
06-Dec-2007, 79.37, $801.50, 98.802130, 79.18990434, 79.199, $79.33, -0.165%, 6811400, 19366954.13, 602.37, 15521221251.97
07-Dec-2007, 78.60, $792.50, 98.800940, 78.29974734, 78.650, $78.57, -0.108%, 8328400, 19366954.13, 602.37, 15346750479.42
10-Dec-2007, 80.00, $809.50, 98.797950, 79.97694156, 79.937, $79.96, 0.029%, 4846700, 19762145.93, 614.67, 15995388308.37
11-Dec-2007, 78.84, $808.75, 98.796860, 79.90195785, 78.721, $78.80, 0.100%, 9563400, 19762145.93, 614.67, 15980391569.42
12-Dec-2007, 80.49, $814.00, 98.795860, 80.41983285, 80.405, $80.47, 0.081%, 9697000, 19801664.27, 615.90, 16116134502.96
13-Dec-2007, 78.83, $800.70, 98.794530, 79.10478363, 78.714, $78.86, 0.179%, 9552000, 19801664.27, 615.90, 15852598639.16
14-Dec-2007, 78.50, $789.50, 98.793220, 77.99724902, 78.515, $78.53, 0.006%, 6809700, 19801664.27, 615.90, 15630648702.68
17-Dec-2007, 78.50, $790.75, 98.790010, 78.11819677, 78.182, $78.06, -0.182%, 6493430, 19851059.27, 617.43, 15693945733.25
18-Dec-2007, 78.02, $804.25, 98.789270, 79.45126983, 79.263, $79.18, -0.010%, 6755705, 19851059.27, 617.43, 15961760108.12
19-Dec-2007, 79.28, $799.75, 98.788070, 79.00575608, 79.248, $79.26, 0.034%, 5638300, 19851059.27, 617.43, 15872256396.95
20-Dec-2007, 78.70, $795.25, 98.786860, 78.56024722, 78.703, $78.63, -0.099%, 6327730, 19851059.27, 617.43, 15782753666.64
21-Dec-2007, 80.09, $810.50, 98.786220, 80.06623216, 80.105, $80.06, -0.050%, 4582100, 19851059.27, 617.43, 16085306041.31
24-Dec-2007, 80.17, $810.25, 98.782970, 80.03889748, 79.184, $80.17, 1.230%, 2863500, 19851059.27, 617.43, 16079814504.67
25-Dec-2007, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
26-Dec-2007, 81.52, $810.50, 98.780800, 80.03714322, 81.499, $81.62, 0.142%, 5849100, 20186913.99, 627.88, 16351588359.18
27-Dec-2007, 81.50, $829.00, 98.780380, 81.88893614, 81.469, $81.52, 0.063%, 5043196, 20186913.99, 627.88, 16729909653.09
28-Dec-2007, 82.94, $833.75, 98.779470, 82.3573818, 82.885, $82.97, 0.096%, 5141898, 20186913.99, 627.88, 16825613102.25
31-Dec-2007, 82.33, $833.75, 98.776330, 82.62639913, 82.347, $82.34, -0.002%, 3815254, 20186913.99, 627.88, 16880573342.56
01-Jan-2008, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
02-Jan-2008, 84.81, $846.75, 98.774590, 83.63738111, 84.750, $84.83, 0.088%, 12287722, 20186913.99, 627.88, 17087116960.28
03-Jan-2008, 85.51, $858.85, 98.774010, 84.83205427, 85.286, $85.62, 0.285%, 9537009, 20186913.99, 627.88, 17331188686.69
04-Jan-2008, 85.08, $855.00, 98.772760, 84.45070969, 85.286, $85.11, -0.213%, 8372915, 20246177.65, 629.72, 17303950414.58
07-Jan-2008, 84.75, $859.25, 98.769710, 84.86787133, 84.727, $84.73, 0.039%, 6943505, 20555672.94, 639.35, 17661004030.81
08-Jan-2008, 86.78, $873.50, 98.768760, 86.2745104, 86.684, $86.78, 0.105%, 9560800, 20555672.94, 639.35, 17953725614.88
09-Jan-2008, 86.52, $877.00, 98.767710, 86.61928365, 86.634, $86.55, -0.114%, 10077400, 20555672.94, 639.35, 18025472928.58
10-Jan-2008, 88.20, $884.25, 98.766710, 87.33446605, 88.178, $88.23, 0.053%, 12891755, 20634686.31, 641.81, 18244169955.43
11-Jan-2008, 88.56, $891.00, 98.765710, 88.00025192, 88.469, $88.55, 0.086%, 6975348, 20634686.31, 641.81, 18383252625.49
14-Jan-2008, 89.54, $902.00, 98.762640, 89.08390289, 89.459, $89.54, 0.085%, 10067336, 20980355.55, 652.56, 18921420967.59
15-Jan-2008, 88.03, $913.00, 98.761740, 90.16946794, 87.868, $88.06, 0.218%, 23833800, 20980355.55, 652.56, 19151994991.43
16-Jan-2008, 86.68, $889.75, 98.760240, 87.87192649, 86.736, $86.65, -0.099%, 26915009, 20289033.87, 631.05, 18048893720.95
17-Jan-2008, 86.54, $889.75, 98.759130, 87.72279799, 86.647, $86.53, -0.135%, 13569100, 20249530.22, 629.83, 17983173588.67
18-Jan-2008, 87.42, $882.00, 98.757910, 87.10447969, 87.283, $87.42, 0.157%, 9092084, 20022387.02, 622.76, 17656078039.68
21-Jan-2008, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
22-Jan-2008, 88.10, $875.00, 98.753410, 86.40923174, 88.136, $88.22, 0.095%, 20676782, 20022387.02, 622.76, 17515151272.89
23-Jan-2008, 87.77, $888.25, 98.752700, 87.71708459, 87.949, $87.88, -0.079%, 20676782, 20269268.77, 630.44, 17999545761.15
24-Jan-2008, 90.08, $909.25, 98.752200, 89.79044096, 90.076, $90.10, 0.027%, 14277753, 20279143.99, 630.75, 18433977529.16
25-Jan-2008, 90.30, $918.25, 98.751380, 90.67845012, 90.219, $90.29, 0.079%, 9699221, 20279143.99, 630.75, 18616285808.76
28-Jan-2008, 91.80, $921.75, 98.748240, 91.0211885, 91.742, $91.79, 0.052%, 8530248, 20279143.99, 630.75, 18686649999.33
29-Jan-2008, 91.12, $924.50, 98.747240, 91.29182781, 91.228, $91.13, -0.108%, 9088590, 20279143.99, 630.75, 18742212248.95
30-Jan-2008, 92.00, $919.00, 98.745980, 90.74755375, 91.800, $92.11, 0.337%, 14331405, 20279143.99, 630.75, 18630472785.19
31-Jan-2008, 91.42, $923.25, 98.745040, 91.16636158, 91.413, $91.44, 0.030%, 7756069, 20318642.01, 631.98, 18752920576.36
01-Feb-2008, 89.90, $914.75, 98.743650, 90.32575839, 89.318, $89.92, 0.669%, 19631186, 20298893.28, 631.36, 18561943349.76
